/home/projects/nyosef/eitangr/miniconda3/envs/pixelgen-scvi/lib/python3.10/site-packages/anndata/utils.py:429: FutureWarning: Importing read_elem from `anndata.experimental` is deprecated. Import anndata.io.read_elem instead.
  warnings.warn(msg, FutureWarning)
2025-04-23 11:34:58,853 - Calc 1817
2025-04-23 11:34:59,180 - Calc 1818
2025-04-23 11:34:59,724 - Calc 1819
2025-04-23 11:34:59,968 - Calc 1820
2025-04-23 11:34:59,992 - Calc 1821
2025-04-23 11:35:00,163 - Calc 1822
2025-04-23 11:35:00,285 - Calc 1823
2025-04-23 11:35:00,432 - Calc 1824
2025-04-23 11:35:00,754 - Calc 1825
2025-04-23 11:35:01,188 - Calc 1826
2025-04-23 11:35:01,395 - Calc 1827
2025-04-23 11:35:01,449 - Calc 1828
2025-04-23 11:35:02,162 - Calc 1829
2025-04-23 11:35:03,120 - Calc 1830
2025-04-23 11:35:03,132 - Calc 1831
2025-04-23 11:35:03,287 - Calc 1832
2025-04-23 11:35:03,476 - Calc 1833
2025-04-23 11:35:03,504 - Calc 1834
2025-04-23 11:35:03,962 - Calc 1835
2025-04-23 11:35:04,913 - Calc 1836
2025-04-23 11:35:04,979 - Calc 1837
2025-04-23 11:35:05,341 - Calc 1838
2025-04-23 11:35:05,355 - Calc 1839
2025-04-23 11:35:05,449 - Calc 1840
2025-04-23 11:35:05,654 - Calc 1841
2025-04-23 11:35:06,267 - Calc 1842
2025-04-23 11:35:06,663 - Calc 1843
2025-04-23 11:35:06,754 - Calc 1844
2025-04-23 11:35:07,479 - Calc 1845
2025-04-23 11:35:07,695 - Calc 1846
2025-04-23 11:35:07,846 - Calc 1847
2025-04-23 11:35:08,293 - Calc 1848
2025-04-23 11:35:08,940 - Calc 1849
2025-04-23 11:35:09,019 - Calc 1850
2025-04-23 11:35:09,815 - Calc 1851
2025-04-23 11:35:11,318 - Calc 1852
2025-04-23 11:35:11,636 - Calc 1853
2025-04-23 11:35:12,145 - Calc 1854
2025-04-23 11:35:12,593 - Calc 1855
2025-04-23 11:35:12,891 - Calc 1856
2025-04-23 11:35:13,312 - Calc 1857
2025-04-23 11:35:13,428 - Calc 1858
2025-04-23 11:35:13,942 - Calc 1859
2025-04-23 11:35:14,660 - Calc 1860
2025-04-23 11:35:14,733 - Calc 1861
2025-04-23 11:35:14,858 - Calc 1862
2025-04-23 11:35:15,292 - Calc 1863
2025-04-23 11:35:15,494 - Calc 1864
2025-04-23 11:35:16,438 - Calc 1865
2025-04-23 11:35:16,876 - Calc 1866
2025-04-23 11:35:17,106 - Calc 1867
2025-04-23 11:35:18,218 - Calc 1868
2025-04-23 11:35:18,929 - Calc 1869
2025-04-23 11:35:19,423 - Calc 1870
2025-04-23 11:35:19,955 - Calc 1871
2025-04-23 11:35:20,164 - Calc 1872
2025-04-23 11:35:21,114 - Calc 1873
2025-04-23 11:35:21,681 - Calc 1874
2025-04-23 11:35:21,685 - Calc 1875
2025-04-23 11:35:21,728 - Calc 1876
2025-04-23 11:35:22,262 - Calc 1877
2025-04-23 11:35:23,435 - Calc 1878
2025-04-23 11:35:23,895 - Calc 1879
2025-04-23 11:35:24,547 - Calc 1880
2025-04-23 11:35:24,554 - Calc 1881
2025-04-23 11:35:24,813 - Calc 1882
2025-04-23 11:35:25,239 - Calc 1883
2025-04-23 11:35:26,248 - Calc 1884
2025-04-23 11:35:26,544 - Calc 1885
2025-04-23 11:35:26,954 - Calc 1886
2025-04-23 11:35:26,962 - Calc 1887
2025-04-23 11:35:27,698 - Calc 1888
2025-04-23 11:35:28,429 - Calc 1889
2025-04-23 11:35:28,644 - Calc 1890
2025-04-23 11:35:28,704 - Calc 1891
2025-04-23 11:35:29,917 - Calc 1892
2025-04-23 11:35:31,062 - Calc 1893
2025-04-23 11:35:31,070 - Calc 1894
2025-04-23 11:35:31,389 - Calc 1895
2025-04-23 11:35:31,873 - Calc 1896
2025-04-23 11:35:31,899 - Calc 1897
2025-04-23 11:35:32,651 - Calc 1898
2025-04-23 11:35:33,007 - Calc 1899
2025-04-23 11:35:33,405 - Calc 1900
2025-04-23 11:35:34,846 - Calc 1901
2025-04-23 11:35:35,674 - Calc 1902
2025-04-23 11:35:37,072 - Calc 1903
2025-04-23 11:35:37,345 - Calc 1904
2025-04-23 11:35:37,846 - Calc 1905
2025-04-23 11:35:37,945 - Calc 1906
2025-04-23 11:35:38,425 - Calc 1907
2025-04-23 11:35:38,517 - Calc 1908
2025-04-23 11:35:39,111 - Calc 1909
2025-04-23 11:35:39,369 - Calc 1910
2025-04-23 11:35:39,809 - Calc 1911
2025-04-23 11:35:39,946 - Calc 1912
2025-04-23 11:35:40,082 - Calc 1913
2025-04-23 11:35:40,572 - Calc 1914
2025-04-23 11:35:40,725 - Calc 1915
2025-04-23 11:35:41,495 - Calc 1916
2025-04-23 11:35:42,678 - Calc 1917
2025-04-23 11:35:42,714 - Calc 1918
2025-04-23 11:35:43,425 - Calc 1919
2025-04-23 11:35:43,557 - Calc 1920
2025-04-23 11:35:43,755 - Calc 1921
2025-04-23 11:35:43,758 - Calc 1922
2025-04-23 11:35:43,859 - Calc 1923
2025-04-23 11:35:44,150 - Calc 1924
2025-04-23 11:35:44,420 - Calc 1925
2025-04-23 11:35:44,741 - Calc 1926
2025-04-23 11:35:44,763 - Calc 1927
2025-04-23 11:35:44,911 - Calc 1928
2025-04-23 11:35:45,740 - Calc 1929
2025-04-23 11:35:45,871 - Calc 1930
2025-04-23 11:35:46,093 - Calc 1931
2025-04-23 11:35:46,234 - Calc 1932
2025-04-23 11:35:46,792 - Calc 1933
2025-04-23 11:35:47,818 - Calc 1934
2025-04-23 11:35:48,499 - Calc 1935
2025-04-23 11:35:48,979 - Calc 1936
2025-04-23 11:35:48,981 - Calc 1937
2025-04-23 11:35:49,206 - Calc 1938
2025-04-23 11:35:49,541 - Calc 1939
2025-04-23 11:35:49,778 - Calc 1940
2025-04-23 11:35:51,180 - Calc 1941
2025-04-23 11:35:51,263 - Calc 1942
2025-04-23 11:35:51,689 - Calc 1943
2025-04-23 11:35:52,306 - Calc 1944
2025-04-23 11:35:52,521 - Calc 1945
2025-04-23 11:35:52,617 - Calc 1946
2025-04-23 11:35:52,877 - Calc 1947
2025-04-23 11:35:53,350 - Calc 1948
2025-04-23 11:35:53,713 - Calc 1949
2025-04-23 11:35:53,830 - Calc 1950
2025-04-23 11:35:53,835 - Calc 1951
2025-04-23 11:35:53,944 - Calc 1952
2025-04-23 11:35:55,153 - Calc 1953
2025-04-23 11:35:56,469 - Calc 1954
2025-04-23 11:35:56,699 - Calc 1955
2025-04-23 11:35:57,579 - Calc 1956
2025-04-23 11:35:57,877 - Calc 1957
2025-04-23 11:35:58,073 - Calc 1958
2025-04-23 11:35:58,530 - Calc 1959
2025-04-23 11:35:58,763 - Calc 1960
2025-04-23 11:36:00,162 - Calc 1961
2025-04-23 11:36:00,616 - Calc 1962
2025-04-23 11:36:00,702 - Calc 1963
2025-04-23 11:36:00,840 - Calc 1964
2025-04-23 11:36:01,549 - Calc 1965
2025-04-23 11:36:01,674 - Calc 1966
2025-04-23 11:36:01,915 - Calc 1967
2025-04-23 11:36:02,059 - Calc 1968
2025-04-23 11:36:02,138 - Calc 1969
2025-04-23 11:36:02,152 - Calc 1970
2025-04-23 11:36:02,375 - Calc 1971
2025-04-23 11:36:02,994 - Calc 1972
2025-04-23 11:36:03,448 - Calc 1973
2025-04-23 11:36:04,498 - Calc 1974
2025-04-23 11:36:04,773 - Calc 1975
2025-04-23 11:36:05,305 - Calc 1976
2025-04-23 11:36:05,378 - Calc 1977
2025-04-23 11:36:05,673 - Calc 1978
2025-04-23 11:36:05,986 - Calc 1979
2025-04-23 11:36:06,288 - Calc 1980
2025-04-23 11:36:07,133 - Calc 1981
2025-04-23 11:36:07,300 - Calc 1982
2025-04-23 11:36:07,672 - Calc 1983
2025-04-23 11:36:08,099 - Calc 1984
2025-04-23 11:36:08,282 - Calc 1985
2025-04-23 11:36:08,495 - Calc 1986
2025-04-23 11:36:08,497 - Calc 1987
2025-04-23 11:36:08,856 - Calc 1988
2025-04-23 11:36:09,118 - Calc 1989
2025-04-23 11:36:09,384 - Calc 1990
2025-04-23 11:36:09,634 - Calc 1991
2025-04-23 11:36:10,110 - Calc 1992
2025-04-23 11:36:10,567 - Calc 1993
2025-04-23 11:36:10,575 - Calc 1994
2025-04-23 11:36:10,904 - Calc 1995
2025-04-23 11:36:11,368 - Calc 1996
2025-04-23 11:36:11,657 - Calc 1997
2025-04-23 11:36:11,831 - Calc 1998
2025-04-23 11:36:12,328 - Calc 1999
2025-04-23 11:36:12,645 - Calc 2000
2025-04-23 11:36:13,003 - Calc 2001
2025-04-23 11:36:15,365 - Calc 2002
2025-04-23 11:36:15,468 - Calc 2003
2025-04-23 11:36:15,560 - Calc 2004
2025-04-23 11:36:16,209 - Calc 2005
2025-04-23 11:36:16,972 - Calc 2006
2025-04-23 11:36:17,523 - Calc 2007
2025-04-23 11:36:17,969 - Calc 2008
2025-04-23 11:36:18,151 - Calc 2009
2025-04-23 11:36:18,368 - Calc 2010
2025-04-23 11:36:18,555 - Calc 2011
2025-04-23 11:36:18,585 - Calc 2012
2025-04-23 11:36:19,003 - Calc 2013
2025-04-23 11:36:19,470 - Calc 2014
2025-04-23 11:36:20,778 - Calc 2015
2025-04-23 11:36:20,784 - Calc 2016
2025-04-23 11:36:21,609 - Calc 2017
2025-04-23 11:36:21,699 - Calc 2018
2025-04-23 11:36:22,044 - Calc 2019
2025-04-23 11:36:22,118 - Calc 2020
2025-04-23 11:36:22,210 - Calc 2021
2025-04-23 11:36:22,386 - Calc 2022
2025-04-23 11:36:22,598 - Calc 2023
2025-04-23 11:36:22,660 - Calc 2024
2025-04-23 11:36:23,630 - Calc 2025
2025-04-23 11:36:23,638 - Calc 2026
2025-04-23 11:36:23,731 - Calc 2027
2025-04-23 11:36:23,784 - Calc 2028
2025-04-23 11:36:24,184 - Calc 2029
2025-04-23 11:36:24,896 - Calc 2030
2025-04-23 11:36:24,966 - Calc 2031
2025-04-23 11:36:25,644 - Calc 2032
2025-04-23 11:36:25,904 - Calc 2033
2025-04-23 11:36:26,329 - Calc 2034
2025-04-23 11:36:26,410 - Calc 2035
2025-04-23 11:36:26,487 - Calc 2036
2025-04-23 11:36:26,850 - Calc 2037
2025-04-23 11:36:26,967 - Calc 2038
2025-04-23 11:36:27,403 - Calc 2039
2025-04-23 11:36:27,724 - Calc 2040
2025-04-23 11:36:28,537 - Calc 2041
2025-04-23 11:36:28,806 - Calc 2042
2025-04-23 11:36:29,552 - Calc 2043
2025-04-23 11:36:30,034 - Calc 2044
2025-04-23 11:36:30,118 - Calc 2045
2025-04-23 11:36:30,638 - Calc 2046
2025-04-23 11:36:30,647 - Calc 2047
2025-04-23 11:36:30,765 - Calc 2048
2025-04-23 11:36:30,897 - Calc 2049
2025-04-23 11:36:31,095 - Calc 2050
2025-04-23 11:36:32,724 - Calc 2051
2025-04-23 11:36:32,768 - Calc 2052
2025-04-23 11:36:32,883 - Calc 2053
2025-04-23 11:36:33,000 - Calc 2054
2025-04-23 11:36:33,525 - Calc 2055
2025-04-23 11:36:33,544 - Calc 2056
2025-04-23 11:36:34,379 - Calc 2057
2025-04-23 11:36:34,513 - Calc 2058
2025-04-23 11:36:34,730 - Calc 2059
2025-04-23 11:36:35,048 - Calc 2060
2025-04-23 11:36:35,258 - Calc 2061
2025-04-23 11:36:35,304 - Calc 2062
2025-04-23 11:36:36,609 - Calc 2063
2025-04-23 11:36:37,019 - Calc 2064
2025-04-23 11:36:37,131 - Calc 2065
2025-04-23 11:36:37,614 - Calc 2066
2025-04-23 11:36:38,687 - Calc 2067
2025-04-23 11:36:38,946 - Calc 2068
2025-04-23 11:36:39,206 - Calc 2069
2025-04-23 11:36:40,050 - Calc 2070
2025-04-23 11:36:40,174 - Calc 2071
2025-04-23 11:36:41,030 - Calc 2072
2025-04-23 11:36:41,155 - Calc 2073
2025-04-23 11:36:41,612 - Calc 2074
2025-04-23 11:36:42,374 - Calc 2075
2025-04-23 11:36:42,584 - Calc 2076
2025-04-23 11:36:42,650 - Calc 2077
2025-04-23 11:36:42,935 - Calc 2078
2025-04-23 11:36:43,112 - Calc 2079
2025-04-23 11:36:43,167 - Calc 2080
2025-04-23 11:36:43,292 - Calc 2081
2025-04-23 11:36:43,442 - Calc 2082
2025-04-23 11:36:43,985 - Calc 2083
2025-04-23 11:36:44,071 - Calc 2084
2025-04-23 11:36:44,098 - Calc 2085
2025-04-23 11:36:44,124 - Calc 2086
2025-04-23 11:36:44,177 - Calc 2087
2025-04-23 11:36:44,409 - Calc 2088
2025-04-23 11:36:44,596 - Calc 2089
2025-04-23 11:36:44,611 - Calc 2090
2025-04-23 11:36:44,792 - Calc 2091
2025-04-23 11:36:45,019 - Calc 2092
2025-04-23 11:36:45,411 - Calc 2093
2025-04-23 11:36:45,587 - Calc 2094
2025-04-23 11:36:45,749 - Calc 2095
2025-04-23 11:36:46,110 - Calc 2096
2025-04-23 11:36:46,112 - Calc 2097
2025-04-23 11:36:46,825 - Calc 2098
2025-04-23 11:36:47,006 - Calc 2099
2025-04-23 11:36:47,081 - Calc 2100
2025-04-23 11:36:47,256 - Calc 2101
2025-04-23 11:36:47,401 - Calc 2102
2025-04-23 11:36:47,465 - Calc 2103
2025-04-23 11:36:48,076 - Calc 2104
2025-04-23 11:36:48,119 - Calc 2105
2025-04-23 11:36:48,593 - Calc 2106
2025-04-23 11:36:49,009 - Calc 2107
2025-04-23 11:36:49,945 - Calc 2108
2025-04-23 11:36:49,998 - Calc 2109
2025-04-23 11:36:50,018 - Calc 2110
2025-04-23 11:36:50,057 - Calc 2111
2025-04-23 11:36:50,151 - Calc 2112
2025-04-23 11:36:50,253 - Calc 2113
2025-04-23 11:36:50,278 - Calc 2114
2025-04-23 11:36:50,371 - Calc 2115
2025-04-23 11:36:50,709 - Calc 2116
2025-04-23 11:36:50,990 - Calc 2117
2025-04-23 11:36:51,193 - Calc 2118
2025-04-23 11:36:51,445 - Calc 2119
2025-04-23 11:36:51,974 - Calc 2120
2025-04-23 11:36:51,982 - Calc 2121
2025-04-23 11:36:52,181 - Calc 2122
2025-04-23 11:36:52,249 - Calc 2123
2025-04-23 11:36:52,464 - Calc 2124
2025-04-23 11:36:52,488 - Calc 2125
2025-04-23 11:36:52,502 - Calc 2126
2025-04-23 11:36:52,520 - Calc 2127
2025-04-23 11:36:52,876 - Calc 2128
2025-04-23 11:36:53,084 - Calc 2129
2025-04-23 11:36:53,351 - Calc 2130
2025-04-23 11:36:53,880 - Calc 2131
2025-04-23 11:36:54,052 - Calc 2132
2025-04-23 11:36:54,083 - Calc 2133
2025-04-23 11:36:54,184 - Calc 2134
2025-04-23 11:36:54,332 - Calc 2135
2025-04-23 11:36:54,450 - Calc 2136
2025-04-23 11:36:54,745 - Calc 2137
2025-04-23 11:36:54,778 - Calc 2138
2025-04-23 11:36:54,900 - Calc 2139
2025-04-23 11:36:55,209 - Calc 2140
2025-04-23 11:36:55,331 - Calc 2141
2025-04-23 11:36:55,545 - Calc 2142
2025-04-23 11:36:55,635 - Calc 2143
2025-04-23 11:36:55,890 - Calc 2144
2025-04-23 11:36:56,055 - Calc 2145
2025-04-23 11:36:56,143 - Calc 2146
2025-04-23 11:36:56,306 - Calc 2147
2025-04-23 11:36:56,435 - Calc 2148
2025-04-23 11:36:56,464 - Calc 2149
2025-04-23 11:36:56,670 - Calc 2150
2025-04-23 11:36:57,185 - Calc 2151
2025-04-23 11:36:57,237 - Calc 2152
2025-04-23 11:36:57,484 - Calc 2153
2025-04-23 11:36:57,584 - Calc 2154
2025-04-23 11:36:57,693 - Calc 2155
2025-04-23 11:36:57,783 - Calc 2156
2025-04-23 11:36:58,028 - Calc 2157
2025-04-23 11:36:58,040 - Calc 2158
2025-04-23 11:36:58,138 - Calc 2159
2025-04-23 11:36:58,292 - Calc 2160
2025-04-23 11:36:58,507 - Calc 2161
2025-04-23 11:36:58,734 - Calc 2162
2025-04-23 11:36:58,794 - Calc 2163
2025-04-23 11:36:58,846 - Calc 2164
2025-04-23 11:36:58,944 - Calc 2165
2025-04-23 11:36:58,975 - Calc 2166
2025-04-23 11:36:59,053 - Calc 2167
2025-04-23 11:36:59,172 - Calc 2168
2025-04-23 11:36:59,592 - Calc 2169
2025-04-23 11:36:59,610 - Calc 2170
2025-04-23 11:36:59,988 - Calc 2171
2025-04-23 11:37:00,133 - Calc 2172
2025-04-23 11:37:00,303 - Calc 2173
2025-04-23 11:37:00,473 - Calc 2174
2025-04-23 11:37:00,563 - Calc 2175
2025-04-23 11:37:00,630 - Calc 2176
2025-04-23 11:37:01,074 - Calc 2177
2025-04-23 11:37:01,261 - Calc 2178
2025-04-23 11:37:01,450 - Calc 2179
2025-04-23 11:37:01,517 - Calc 2180
2025-04-23 11:37:01,559 - Calc 2181
2025-04-23 11:37:01,637 - Calc 2182
2025-04-23 11:37:02,077 - Calc 2183
2025-04-23 11:37:02,088 - Calc 2184
2025-04-23 11:37:02,544 - Calc 2185
2025-04-23 11:37:02,606 - Calc 2186
2025-04-23 11:37:02,916 - Calc 2187
2025-04-23 11:37:02,962 - Calc 2188
2025-04-23 11:37:03,299 - Calc 2189
2025-04-23 11:37:03,316 - Calc 2190
2025-04-23 11:37:03,576 - Calc 2191
2025-04-23 11:37:03,603 - Calc 2192
2025-04-23 11:37:03,815 - Calc 2193
2025-04-23 11:37:03,910 - Calc 2194
2025-04-23 11:37:04,348 - Calc 2195
2025-04-23 11:37:04,374 - Calc 2196
2025-04-23 11:37:04,423 - Calc 2197
2025-04-23 11:37:04,526 - Calc 2198
2025-04-23 11:37:04,573 - Calc 2199
2025-04-23 11:37:04,698 - Calc 2200
2025-04-23 11:37:05,040 - Calc 2201
2025-04-23 11:37:05,290 - Calc 2202
2025-04-23 11:37:05,390 - Calc 2203
2025-04-23 11:37:05,413 - Calc 2204
2025-04-23 11:37:05,745 - Calc 2205
2025-04-23 11:37:05,871 - Calc 2206
2025-04-23 11:37:06,051 - Calc 2207
2025-04-23 11:37:06,172 - Calc 2208
2025-04-23 11:37:06,322 - Calc 2209
2025-04-23 11:37:06,700 - Calc 2210
2025-04-23 11:37:06,829 - Calc 2211
2025-04-23 11:37:06,972 - Calc 2212
2025-04-23 11:37:07,125 - Calc 2213
2025-04-23 11:37:07,138 - Calc 2214
2025-04-23 11:37:07,228 - Calc 2215
2025-04-23 11:37:07,235 - Calc 2216
2025-04-23 11:37:07,344 - Calc 2217
2025-04-23 11:37:07,589 - Calc 2218
2025-04-23 11:37:07,657 - Calc 2219
2025-04-23 11:37:07,667 - Calc 2220
2025-04-23 11:37:07,811 - Calc 2221
2025-04-23 11:37:07,818 - Calc 2222
2025-04-23 11:37:07,853 - Calc 2223
2025-04-23 11:37:08,163 - Calc 2224
2025-04-23 11:37:08,282 - Calc 2225
2025-04-23 11:37:08,505 - Calc 2226
2025-04-23 11:37:08,632 - Calc 2227
2025-04-23 11:37:08,799 - Calc 2228
2025-04-23 11:37:08,824 - Calc 2229
2025-04-23 11:37:08,833 - Calc 2230
2025-04-23 11:37:08,984 - Calc 2231
2025-04-23 11:37:09,079 - Calc 2232
2025-04-23 11:37:09,225 - Calc 2233
2025-04-23 11:37:09,469 - Calc 2234
2025-04-23 11:37:09,488 - Calc 2235
2025-04-23 11:37:09,616 - Calc 2236
2025-04-23 11:37:09,664 - Calc 2237
2025-04-23 11:37:09,751 - Calc 2238
2025-04-23 11:37:09,772 - Calc 2239
2025-04-23 11:37:10,100 - Calc 2240
2025-04-23 11:37:10,247 - Calc 2241
2025-04-23 11:37:10,403 - Calc 2242
2025-04-23 11:37:10,676 - Calc 2243
2025-04-23 11:37:10,748 - Calc 2244
2025-04-23 11:37:11,111 - Calc 2245
2025-04-23 11:37:11,171 - Calc 2246
2025-04-23 11:37:11,188 - Calc 2247
2025-04-23 11:37:11,265 - Calc 2248
2025-04-23 11:37:11,285 - Calc 2249
2025-04-23 11:37:11,457 - Calc 2250
2025-04-23 11:37:11,505 - Calc 2251
2025-04-23 11:37:11,621 - Calc 2252
2025-04-23 11:37:11,718 - Calc 2253
2025-04-23 11:37:11,807 - Calc 2254
2025-04-23 11:37:12,130 - Calc 2255
2025-04-23 11:37:12,538 - Calc 2256
2025-04-23 11:37:12,663 - Calc 2257
2025-04-23 11:37:12,868 - Calc 2258
2025-04-23 11:37:12,896 - Calc 2259
2025-04-23 11:37:12,954 - Calc 2260
2025-04-23 11:37:12,956 - Calc 2261
2025-04-23 11:37:12,995 - Calc 2262
2025-04-23 11:37:13,519 - Calc 2263
2025-04-23 11:37:13,606 - Calc 2264
2025-04-23 11:37:13,691 - Calc 2265
2025-04-23 11:37:13,939 - Calc 2266
2025-04-23 11:37:14,081 - Calc 2267
2025-04-23 11:37:14,356 - Calc 2268
2025-04-23 11:37:14,618 - Calc 2269
2025-04-23 11:37:14,891 - Calc 2270
2025-04-23 11:37:14,896 - Calc 2271
2025-04-23 11:37:15,432 - Calc 2272
2025-04-23 11:37:15,676 - Calc 2273
2025-04-23 11:37:15,923 - Calc 2274
2025-04-23 11:37:15,971 - Calc 2275
2025-04-23 11:37:15,983 - Calc 2276
2025-04-23 11:37:16,019 - Calc 2277
2025-04-23 11:37:16,023 - Calc 2278
2025-04-23 11:37:16,060 - Calc 2279
2025-04-23 11:37:16,082 - Calc 2280
2025-04-23 11:37:16,313 - Calc 2281
2025-04-23 11:37:16,396 - Calc 2282
2025-04-23 11:37:16,589 - Calc 2283
2025-04-23 11:37:16,614 - Calc 2284
2025-04-23 11:37:16,627 - Calc 2285
2025-04-23 11:37:16,922 - Calc 2286
2025-04-23 11:37:17,002 - Calc 2287
2025-04-23 11:37:17,133 - Calc 2288
2025-04-23 11:37:17,186 - Calc 2289
2025-04-23 11:37:17,309 - Calc 2290
2025-04-23 11:37:17,477 - Calc 2291
2025-04-23 11:37:17,487 - Calc 2292
2025-04-23 11:37:17,567 - Calc 2293
2025-04-23 11:37:17,947 - Calc 2294
2025-04-23 11:37:18,413 - Calc 2295
2025-04-23 11:37:18,461 - Calc 2296
2025-04-23 11:37:18,509 - Calc 2297
2025-04-23 11:37:18,565 - Calc 2298
2025-04-23 11:37:18,648 - Calc 2299
2025-04-23 11:37:18,749 - Calc 2300
2025-04-23 11:37:18,824 - Calc 2301
2025-04-23 11:37:18,830 - Calc 2302
2025-04-23 11:37:18,951 - Calc 2303
2025-04-23 11:37:19,035 - Calc 2304
2025-04-23 11:37:19,285 - Calc 2305
2025-04-23 11:37:19,331 - Calc 2306
2025-04-23 11:37:19,395 - Calc 2307
2025-04-23 11:37:19,739 - Calc 2308
2025-04-23 11:37:20,104 - Calc 2309
2025-04-23 11:37:20,407 - Calc 2310
2025-04-23 11:37:20,521 - Calc 2311
2025-04-23 11:37:20,599 - Calc 2312
2025-04-23 11:37:20,600 - Calc 2313
2025-04-23 11:37:20,713 - Calc 2314
2025-04-23 11:37:20,815 - Calc 2315
2025-04-23 11:37:21,014 - Calc 2316
2025-04-23 11:37:21,173 - Calc 2317
2025-04-23 11:37:21,193 - Calc 2318
2025-04-23 11:37:21,367 - Calc 2319
2025-04-23 11:37:21,684 - Calc 2320
2025-04-23 11:37:21,915 - Calc 2321
2025-04-23 11:37:21,980 - Calc 2322
2025-04-23 11:37:22,079 - Calc 2323
2025-04-23 11:37:22,111 - Calc 2324
2025-04-23 11:37:22,216 - Calc 2325
2025-04-23 11:37:22,224 - Calc 2326
2025-04-23 11:37:22,500 - Calc 2327
2025-04-23 11:37:22,663 - Calc 2328
2025-04-23 11:37:22,836 - Calc 2329
2025-04-23 11:37:22,944 - Calc 2330
2025-04-23 11:37:22,996 - Calc 2331
2025-04-23 11:37:23,212 - Calc 2332
2025-04-23 11:37:23,325 - Calc 2333
2025-04-23 11:37:23,556 - Calc 2334
2025-04-23 11:37:23,623 - Calc 2335
2025-04-23 11:37:23,677 - Calc 2336
2025-04-23 11:37:23,974 - Calc 2337
2025-04-23 11:37:24,185 - Calc 2338
2025-04-23 11:37:24,219 - Calc 2339
2025-04-23 11:37:24,574 - Calc 2340
2025-04-23 11:37:24,580 - Calc 2341
2025-04-23 11:37:24,840 - Calc 2342
2025-04-23 11:37:25,151 - Calc 2343
2025-04-23 11:37:25,164 - Calc 2344
2025-04-23 11:37:25,360 - Calc 2345
2025-04-23 11:37:25,404 - Calc 2346
2025-04-23 11:37:25,437 - Calc 2347
2025-04-23 11:37:25,492 - Calc 2348
2025-04-23 11:37:25,628 - Calc 2349
2025-04-23 11:37:25,736 - Calc 2350
2025-04-23 11:37:25,772 - Calc 2351
2025-04-23 11:37:25,847 - Calc 2352
2025-04-23 11:37:25,924 - Calc 2353
2025-04-23 11:37:26,176 - Calc 2354
2025-04-23 11:37:26,209 - Calc 2355
2025-04-23 11:37:26,327 - Calc 2356
2025-04-23 11:37:26,334 - Calc 2357
2025-04-23 11:37:26,427 - Calc 2358
2025-04-23 11:37:26,464 - Calc 2359
2025-04-23 11:37:26,621 - Calc 2360
2025-04-23 11:37:26,994 - Calc 2361
2025-04-23 11:37:27,074 - Calc 2362
2025-04-23 11:37:27,162 - Calc 2363
2025-04-23 11:37:27,186 - Calc 2364
2025-04-23 11:37:27,521 - Calc 2365
2025-04-23 11:37:27,547 - Calc 2366
2025-04-23 11:37:27,717 - Calc 2367
2025-04-23 11:37:28,023 - Calc 2368
2025-04-23 11:37:28,108 - Calc 2369
2025-04-23 11:37:28,339 - Calc 2370
2025-04-23 11:37:28,363 - Calc 2371
2025-04-23 11:37:28,829 - Calc 2372
2025-04-23 11:37:29,061 - Calc 2373
2025-04-23 11:37:29,243 - Calc 2374
2025-04-23 11:37:29,275 - Calc 2375
2025-04-23 11:37:29,295 - Calc 2376
2025-04-23 11:37:29,570 - Calc 2377
2025-04-23 11:37:29,628 - Calc 2378
2025-04-23 11:37:29,776 - Calc 2379
2025-04-23 11:37:29,778 - Calc 2380
2025-04-23 11:37:29,785 - Calc 2381
2025-04-23 11:37:30,004 - Calc 2382
2025-04-23 11:37:30,053 - Calc 2383
2025-04-23 11:37:30,104 - Calc 2384
2025-04-23 11:37:30,306 - Calc 2385
2025-04-23 11:37:30,316 - Calc 2386
2025-04-23 11:37:30,342 - Calc 2387
2025-04-23 11:37:30,611 - Calc 2388
2025-04-23 11:37:30,780 - Calc 2389
2025-04-23 11:37:30,859 - Calc 2390
2025-04-23 11:37:31,074 - Calc 2391
2025-04-23 11:37:31,089 - Calc 2392
2025-04-23 11:37:31,366 - Calc 2393
2025-04-23 11:37:31,758 - Calc 2394
2025-04-23 11:37:31,793 - Calc 2395
2025-04-23 11:37:31,885 - Calc 2396
2025-04-23 11:37:31,899 - Calc 2397
2025-04-23 11:37:31,996 - Calc 2398
2025-04-23 11:37:32,129 - Calc 2399
2025-04-23 11:37:32,290 - Calc 2400
2025-04-23 11:37:32,419 - Calc 2401
2025-04-23 11:37:32,451 - Calc 2402
2025-04-23 11:37:32,575 - Calc 2403
2025-04-23 11:37:32,737 - Calc 2404
2025-04-23 11:37:32,780 - Calc 2405
2025-04-23 11:37:32,827 - Calc 2406
2025-04-23 11:37:32,858 - Calc 2407
2025-04-23 11:37:33,101 - Calc 2408
2025-04-23 11:37:33,290 - Calc 2409
2025-04-23 11:37:33,444 - Calc 2410
2025-04-23 11:37:33,860 - Calc 2411
2025-04-23 11:37:34,066 - Calc 2412
2025-04-23 11:37:34,096 - Calc 2413
2025-04-23 11:37:34,158 - Calc 2414
2025-04-23 11:37:34,350 - Calc 2415
2025-04-23 11:37:34,393 - Calc 2416
2025-04-23 11:37:34,452 - Calc 2417
2025-04-23 11:37:34,530 - Calc 2418
2025-04-23 11:37:34,750 - Calc 2419
